post_id,platform,search_keyword,title,content,price,upload_date,view_count,like_count,comment_count
222290957,중고나라,이사처분,이사로 인한 급처) 화장품 아이섀도우 블러셔 팔레트 처분,"대부분 블로그 때문에 한번/ 혹은 안 써 본 새상품입니다!이사로 인한 급처 이고 언제든 내려가거나 가격 올릴 수 있습니다!쿨거/대량 거래시 에눌됩니다!편하게 문의주세요웨이크메이크 팔레트 15호 16 화이트 엔딩 1회 발색 9000 ❌️웨이크메이크 팔레트 04 블루밍 가든(2회 사용) 10000 ❌️롬앤 11 치키 치키 가든 일부 색 1회 발색 8000❌️아페리레 01 인 블룸 일부 색 1회 발색 5000아페리레 02 비 러브 일부 색 1회 발색 5000 ❌️페리페라 올테이크 무드 테크닉 팔레트 05 럽유 핑크풀 베리 1회 발색 5000투페이스드 스윗피치 1회 발색 20000 ❌️투패이스드 레츠 플레이 새상품 15000데이지크 04 파스텔 드림 5000에뛰드 싱글섀도우 모음 8000 ❌️에이블랙 03 코랄 부케 3회 발색 10000릴리바이레드 무드 키보드 07 로즈 다이얼 5000클리오 에어 블러 휩 블러쉬 02 아임 파인트 새상품 3000클리오 프로 아이 팔레트 에어 02 로즈 커넥트 8000클리오 프로 아이 팔레트 에어 05 오키드 클라우드 8000 ❌️에뛰드하우스 플레이 컬러 아이즈 인더 까페 새상품 5000 ❌️에뛰드 하우스 플레이 컬러 아이즈 베이크 하우스 2회 사용 3000 ❌️에뛰드 하우스 플레이 컬러 아이즈 와인 파티 새상품 5000 ❌️에뛰드 하우스 플레이 컬러 아이즈 레더 샵 새상품 5000에뛰드하우스 플레이컬러 아이 팔레트 - 베스트 러브드 새상품 5000웨이크메이크 컨실러 팔레트 01 퓨어 2회 브러쉬 발색 3000 ❌️입큰 퍼스너 무드 팔레트 플레인 윈터 1,4번 컬러만 1회 발색 5000페리페라 올테이크 무드 팔레트 3호 눈을 봐라, 무르익은 눈인다 5000글린트 하이라이터 앤젤피치 새상품 9000글린트 하이라이터 페일 라일락 1회 발색 9000글린트 하이라이터 08 에프터눈 브론즈 새상품 5000더페이스샵 뉴볼드 멜팅립 01 피치잼 7000클리오 프로 아이 팔레트 02 브라운 슈 5회 사용 3000클리오 프로 블러셔 팔레트 블룸 파스텔 1회 발색 5000 ❌️데이지크 립밤 + 립글로스 7000바비브라운 플레임 매트 새상품 32000<컬러팝 모두 새상품>컬러팝 블로 인 스모크 15000 ❌️컬러팝 오렌지 유 글래드 15000컬러팝 메인 스퀴즈 15000컬러팝 베이비 갓 피치 15000컬러팝 스트로베리 쉐이크 15000컬러팝 누드무드 15000컬러팝 블러쉬 크러쉬 15000컬러팝 미스 블리스 15000얼터네이티브스테레오 6. 플럼 잼 1회 발색 4000페리페라 궁시리즈 06 핑크 입궁기 새상품 7000코링코 샤밤샤밤 아이섀도우 바 팔레트 05 요정의 밤 2회 사용 5000코링코 샤밤샤밤 아이섀도우 바 팔레트 02 수줍은 밤 새상품 6000롬앤 네온문 베러 댄 아이즈 04 말린 달맞이 꽃 새상품 4000❌️키르시 X 마인드어데이 체리 커버캣 키트 무드라이크 아이 팔레트 02 무니 뮤트 캣 5000딘토 벚꽃 에디션 709 꽃의 개화 1회 사용 7000 ❌️에뛰드하우스 플레이 컬러 아이즈 오렌지 비앙코 카페 일부 색 1회 발색 5000 - ❌️디어달리아 블루밍에디션 시크릿가든 팔레트 - 스프링 부케 1회 15000에스쁘아 룩북 팔레트 로코 하이틴 위에 4컬러만 1회 발색 블러셔 글리터는 사용x 15000데이지크 23 섬머 코랄 3컬러만 1회 브러쉬로 발색 8000❌️에뛰드하우스 플레이 컬러 아이즈 샌드 힐 새상품 50003CE 미니 멀티 아이 컬러 팔레트 글리터 밤 70003CE 멀티아이컬러 팔레트 스무더 3회 사용 5000 ❌️에뛰드 하우스 플레이 컬러 아이즈 메이플 로드 3회 발색 3000에뛰드 하우스 플레이 컬러 아이즈 미니 쥬얼리 1호 골드 펜던트 5000❌️클리오 프로 아이 팔레트 08 인투 레이스 5000웨이크메이크 09 하이 핑크 블러링 1회 발색 8000❌️어퓨 치크 리브 어사이드 새상품 2000어퓨 파스텔 블러셔 CR07 1회 발색 1000",5000,2025.12.12,601,12,18
222659388,중고나라,이사처분,"이사가서 잠수네 초기챕터북, 칼라챕터북 긴급처분 합니다",,2000,2025.12.06,90,1,2
222419534,중고나라,이사처분,(이사 처분)삼성 무풍갤러리 에어컨 2in1 스탠드/벽걸이,,400000,2025.11.30,163,1,2
166484211,중고나라,이사처분,[이사 처분] 4인 세라믹 식탁 + 의자 4개,- 구매시기: 2022년 5월- 상태: 별장용으로 1~2달에 1번 정도로 거의 사용 안 해 상태 매우 좋습니다.상품 특성상 직거래로만 거래합니다.** 주소: 전라남도 곡성군 죽곡면 동계리 (정확한 주소는 거래시 공유 예정)** 판매 중인 다른 상품과 같이 구매해주시면 에누리 해드릴게요^^,200000,2025.11.29,112,1,0
166485205,중고나라,이사처분,[이사 처분] 아쿠아텍스 패브릭 4인용 소파,- 구매시기: 2022년 5월- 상태: 별장용으로 1~2달에 1번 정도로 거의 사용 안 해 상태 매우 좋습니다.상품 특성상 직거래로만 거래합니다.** 주소: 전라남도 곡성군 죽곡면 동계리 (정확한 주소는 거래시 공유 예정)** 판매 중인 다른 상품과 같이 구매해주시면 에누리 해드릴게요^^,300000,2025.11.29,90,1,0
166485431,중고나라,이사처분,[이사 처분]위니아 딤채 일반형 냉장고 (실버),- 구매시기: 2022년 5월- 상태: 별장용으로 1~2달에 1번 정도로 거의 사용 안 해 상태 매우 좋습니다.상품 특성상 직거래로만 거래합니다.** 주소: 전라남도 곡성군 죽곡면 동계리 (정확한 주소는 거래시 공유 예정)** 판매 중인 다른 상품과 같이 구매해주시면 에누리 해드릴게요^^,350000,2025.11.29,72,0,0
221875379,중고나라,이사처분,[이사급처분]더타임 캐시미어 벨티드 코트,,954000,2025.11.15,62,0,1
221701688,중고나라,이사처분,루즈앤라운지 델피노 쇼퍼백 <이사급처분>,,217000,2025.11.10,31,0,1
221664062,중고나라,이사처분,루즈앤라운지 루디 미니 (블랙) 이사급처분,,266000,2025.11.09,17,0,1
220377274,중고나라,이사처분,미술용품 이사로 처분합니다,,1,2025.10.27,85,0,3
